customer_card_id,customer_id,credit_card_product_id,card_name,card_number_masked,card_network,card_category,issue_date,activation_date,expiry_date,card_status,credit_limit,available_limit,current_outstanding,reward_points_balance,annual_spend,international_enabled,last_payment_date
CCA00374,CUST00549,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-2508,RuPay,Classic,2024-02-17,2024-02-23,2029-02-15,Active,125033,65206.64,59826.36,25701,202059.53,Yes,2026-07-26
CCA00375,CUST00551,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-9046,RuPay,Premium,2025-07-09,2025-07-14,2030-07-08,Active,543289,386160.05,157128.95,18805,1428804.35,No,2026-07-24
CCA00376,CUST00552,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-9229,Visa,Classic,2025-11-10,2025-11-10,2030-11-09,Active,143794,12134.65,131659.35,31541,970852.7,Yes,2026-08-08
CCA00377,CUST00553,CC004,Regalia Gold,XXXX-XXXX-XXXX-6748,Visa,Premium,2025-01-11,2025-01-11,2030-01-10,Active,353369,289546.84,63822.16,35466,1083065.34,Yes,2026-08-08
CCA00378,CUST00556,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-8706,Visa,Classic,2025-01-06,2025-01-12,2030-01-05,Active,30698,13262.82,17435.18,45468,127688.8,No,2026-07-04
CCA00379,CUST00557,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-7121,Mastercard,Premium,2026-03-01,2026-03-02,2031-02-28,Active,343223,165752.74,177470.26,29309,1068512.06,No,2026-08-04
CCA00380,CUST00559,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4059,RuPay,Premium,2023-10-23,2023-10-30,2028-10-21,Active,840732,299021.06,541710.94,42039,5035093.29,Yes,2026-07-25
CCA00381,CUST00560,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-3489,Visa,Premium,2024-10-18,2024-10-18,2029-10-17,Active,1362151,1013742.52,348408.48,46199,2369483.17,No,2026-08-12
CCA00382,CUST00561,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-7433,Visa,Classic,2024-08-14,2024-08-20,2029-08-13,Active,124273,91671.54,32601.46,49834,491449.19,No,2026-07-27
CCA00383,CUST00562,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5832,Mastercard,Premium,2021-04-10,2021-04-14,2026-04-09,Active,828871,446154.44,382716.56,28028,2603673.35,No,2026-07-06
CCA00384,CUST00563,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-2862,Visa,Premium,2023-04-23,2023-04-24,2028-04-21,Active,130984,69918.32,61065.68,29116,828935.31,Yes,2026-07-16
CCA00385,CUST00564,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-5737,Visa,Classic,2021-02-14,2021-02-18,2026-02-13,Active,29567,20715.43,8851.57,9786,77974.63,Yes,2026-08-15
CCA00386,CUST00565,CC007,Business Credit Card,XXXX-XXXX-XXXX-5895,Visa,Classic,2025-10-25,2025-10-26,2030-10-24,Active,174750,117402.89,57347.11,22983,1088183.84,Yes,2026-07-18
CCA00387,CUST00567,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4400,Mastercard,Premium,2022-07-13,2022-07-15,2027-07-12,Active,497448,283808.12,213639.88,42532,1496299.95,Yes,2026-07-11
CCA00388,CUST00568,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-2128,RuPay,Premium,2025-03-26,2025-03-27,2030-03-25,Active,170013,67561.19,102451.81,45954,306149.82,No,2026-07-29
CCA00389,CUST00569,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-7682,Visa,Classic,2025-03-15,2025-03-21,2030-03-14,Active,129200,103999.11,25200.89,22744,713325.6,Yes,2026-08-12
CCA00390,CUST00570,CC007,Business Credit Card,XXXX-XXXX-XXXX-4150,Visa,Classic,2026-02-22,2026-02-27,2031-02-21,Active,112425,47833.63,64591.37,45170,238095.95,No,2026-08-06
CCA00391,CUST00571,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-7705,Visa,Classic,2021-03-10,2021-03-13,2026-03-09,Active,40879,31509.47,9369.53,41150,55795.07,No,2026-08-09
CCA00392,CUST00573,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-7495,Visa,Classic,2025-10-23,2025-10-26,2030-10-22,Active,44642,28489.15,16152.85,29693,83472.77,Yes,2026-08-07
CCA00393,CUST00574,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-6435,Mastercard,Premium,2024-07-29,2024-08-02,2029-07-28,Active,624625,438277.4,186347.6,13356,1351082.16,Yes,2026-08-11
CCA00394,CUST00576,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-9796,RuPay,Classic,2024-04-21,2024-04-21,2029-04-20,Active,117184,99598.21,17585.79,39678,671150.71,Yes,2026-08-17
CCA00395,CUST00577,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-1121,Mastercard,Super Premium,2020-08-22,2020-08-25,2025-08-21,Active,2327070,1712028.88,615041.12,12213,6255909.07,No,2026-07-22
CCA00396,CUST00578,CC004,Regalia Gold,XXXX-XXXX-XXXX-8321,Visa,Premium,2025-04-15,2025-04-18,2030-04-14,Active,373793,234905.24,138887.76,46663,808059.69,No,2026-07-26
CCA00397,CUST00580,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-1681,Visa,Classic,2025-07-31,2025-08-03,2030-07-30,Active,251495,95064.56,156430.44,35698,588637.17,No,2026-07-04
CCA00398,CUST00580,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-4013,Visa,Classic,2025-08-01,2023-09-06,2030-07-26,Active,124767,86374.01,38392.99,74227,277434.37,Yes,2026-07-29
CCA00399,CUST00581,CC004,Regalia Gold,XXXX-XXXX-XXXX-6415,Visa,Premium,2024-06-03,2024-06-04,2029-06-02,Active,591480,249745.04,341734.96,45497,2937248.1,No,2026-08-08
CCA00400,CUST00582,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-9482,Visa,Classic,2025-06-18,2025-06-22,2030-06-17,Active,149724,130992.47,18731.53,15572,972246.56,Yes,2026-08-10
CCA00401,CUST00583,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-5320,Visa,Classic,2023-08-17,2023-08-18,2028-08-15,Active,104492,54073.43,50418.57,26827,110975.95,No,2026-08-04
CCA00402,CUST00584,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8106,Mastercard,Premium,2025-12-09,2025-12-15,2030-12-08,Active,481350,365230.68,116119.32,32796,1100146.69,No,2026-08-05
CCA00403,CUST00584,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-2646,Visa,Classic,2026-02-19,2025-06-30,2031-05-20,Active,30387,16829.79,13557.21,13238,172277.89,No,2026-07-05
CCA00404,CUST00585,CC007,Business Credit Card,XXXX-XXXX-XXXX-5186,Visa,Classic,2025-10-01,2025-10-08,2030-09-30,Active,36618,20154.95,16463.05,15243,254272.98,No,2026-07-13
CCA00405,CUST00585,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4531,RuPay,Premium,2025-10-30,2026-01-19,2029-09-01,Active,222605,106673.1,115931.9,67000,322742.86,No,2026-08-12
CCA00406,CUST00586,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-2160,RuPay,Premium,2026-01-10,2026-01-11,2031-01-09,Active,365244,225490.46,139753.54,35032,1106697.12,No,2026-08-09
CCA00407,CUST00586,CC005,Infinia Metal,XXXX-XXXX-XXXX-1913,Mastercard,Super Premium,2024-08-20,2024-06-02,2030-06-18,Active,2334157,1170833.5,1163323.5,18636,12087487.96,Yes,2026-07-19
CCA00408,CUST00587,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-7874,Mastercard,Super Premium,2023-07-03,2023-07-10,2028-07-01,Active,2091775,1112958.37,978816.63,6234,5603053.82,No,2026-08-10
CCA00409,CUST00588,CC004,Regalia Gold,XXXX-XXXX-XXXX-5051,Visa,Premium,2024-08-13,2024-08-20,2029-08-12,Active,120135,71827.84,48307.16,27549,329232.28,No,2026-07-06
CCA00410,CUST00590,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-9730,Visa,Classic,2024-09-01,2024-09-07,2029-08-31,Active,36062,22005.77,14056.23,28960,139122.4,No,2026-07-25
CCA00411,CUST00591,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-9192,Mastercard,Super Premium,2024-08-09,2024-08-13,2029-08-08,Active,5743650,2741767.3,3001882.7,16318,38868895.67,Yes,2026-08-13
CCA00412,CUST00592,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-1551,Visa,Premium,2025-11-11,2025-11-13,2030-11-10,Active,219018,79240.65,139777.35,34516,146297.12,No,2026-07-11
CCA00413,CUST00594,CC006,Diners Black,XXXX-XXXX-XXXX-2767,Diners Club,Super Premium,2024-10-20,2024-10-21,2029-10-19,Active,4573583,2928901.74,1644681.26,36095,16167549.44,No,2026-08-02
CCA00414,CUST00595,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-7667,Visa,Classic,2023-08-11,2023-08-16,2028-08-09,Active,52812,23814.64,28997.36,6071,208779.73,No,2026-07-28
CCA00415,CUST00596,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8967,Mastercard,Premium,2023-11-02,2023-11-09,2028-10-31,Active,401113,333774.0,67339.0,12822,2598129.85,Yes,2026-07-14
CCA00416,CUST00598,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-6432,RuPay,Premium,2024-10-01,2024-10-08,2029-09-30,Active,204187,80553.24,123633.76,11629,1410665.96,Yes,2026-07-29
CCA00417,CUST00599,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-1435,Visa,Premium,2023-12-27,2024-01-03,2028-12-25,Active,98487,79063.79,19423.21,15854,232931.97,No,2026-07-16
CCA00418,CUST00600,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-8491,Visa,Classic,2025-03-20,2025-03-27,2030-03-19,Active,137517,124890.14,12626.86,40617,697556.4,No,2026-07-07
CCA00419,CUST00604,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7745,RuPay,Premium,2024-05-10,2024-05-11,2029-05-09,Active,716347,278336.03,438010.97,18222,1130291.38,No,2026-08-17
CCA00420,CUST00605,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5937,RuPay,Classic,2023-01-19,2023-01-20,2028-01-18,Active,77582,43818.7,33763.3,18689,67077.47,No,2026-07-11
CCA00421,CUST00607,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-1285,Visa,Classic,2016-12-22,2016-12-29,2021-12-21,Active,127974,77568.7,50405.3,20526,482117.38,No,2026-07-25
CCA00422,CUST00608,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-7033,Visa,Classic,2025-04-06,2025-04-12,2030-04-05,Active,30482,16508.95,13973.05,41051,210568.2,Yes,2026-07-30
CCA00423,CUST00610,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-6083,RuPay,Classic,2023-11-29,2023-12-05,2028-11-27,Active,90758,66823.93,23934.07,36757,383648.86,Yes,2026-07-04
CCA00424,CUST00611,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7952,RuPay,Premium,2025-09-21,2025-09-27,2030-09-20,Active,1513599,1369378.05,144220.95,23271,5242626.59,No,2026-07-30
CCA00425,CUST00615,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5206,RuPay,Classic,2025-09-07,2025-09-08,2030-09-06,Active,154739,116308.41,38430.59,18273,487440.87,No,2026-07-25
CCA00426,CUST00618,CC004,Regalia Gold,XXXX-XXXX-XXXX-6770,Visa,Premium,2023-07-05,2023-07-11,2028-07-03,Active,857860,688374.94,169485.06,10981,4398262.23,No,2026-07-19
CCA00427,CUST00620,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-5042,Mastercard,Super Premium,2024-12-20,2024-12-22,2029-12-19,Active,3461943,1693835.71,1768107.29,17569,8457147.78,Yes,2026-07-14
CCA00428,CUST00621,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-3802,Mastercard,Premium,2019-02-23,2019-02-23,2024-02-22,Active,1445046,274070.26,1170975.74,38028,8492101.44,No,2026-07-08
CCA00429,CUST00621,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-6660,RuPay,Premium,2025-01-05,2023-09-28,2031-03-01,Active,201200,171469.67,29730.33,10747,334733.89,No,2026-07-17
CCA00430,CUST00622,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-1818,Visa,Classic,2025-02-12,2025-02-17,2030-02-11,Active,111777,50473.09,61303.91,7672,743255.06,Yes,2026-08-06
CCA00431,CUST00623,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-8234,Visa,Classic,2026-01-19,2026-01-25,2031-01-18,Active,75098,39183.89,35914.11,41203,276852.51,No,2026-07-06
CCA00432,CUST00625,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-6501,Visa,Classic,2023-11-07,2023-11-08,2028-11-05,Active,53783,27248.16,26534.84,31186,98658.35,No,2026-07-24
CCA00433,CUST00626,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-1668,Visa,Premium,2026-02-03,2026-02-06,2031-02-02,Active,413179,313004.06,100174.94,17676,1192726.04,No,2026-07-14
CCA00434,CUST00627,CC007,Business Credit Card,XXXX-XXXX-XXXX-7311,Visa,Classic,2026-02-03,2026-02-08,2031-02-02,Active,64338,56070.33,8267.67,16782,402016.89,No,2026-08-01
CCA00435,CUST00628,CC007,Business Credit Card,XXXX-XXXX-XXXX-6096,Visa,Classic,2020-09-05,2020-09-07,2025-09-04,Active,45452,30161.43,15290.57,17252,137661.0,No,2026-07-04
CCA00436,CUST00629,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-5874,RuPay,Premium,2023-01-17,2023-01-19,2028-01-16,Active,559677,401133.92,158543.08,924,3799010.44,Yes,2026-07-28
CCA00437,CUST00631,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-7612,Visa,Classic,2024-01-27,2024-01-31,2029-01-25,Active,72692,57245.24,15446.76,45683,275943.94,No,2026-07-22
CCA00438,CUST00632,CC006,Diners Black,XXXX-XXXX-XXXX-2185,Diners Club,Super Premium,2024-05-13,2024-05-17,2029-05-12,Active,5271534,4804088.11,467445.89,17442,36687742.37,No,2026-07-08
CCA00439,CUST00634,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8526,Mastercard,Premium,2023-11-25,2023-11-28,2028-11-23,Active,270787,176244.24,94542.76,37597,1729776.75,No,2026-08-17
CCA00440,CUST00637,CC004,Regalia Gold,XXXX-XXXX-XXXX-4117,Visa,Premium,2025-12-04,2025-12-06,2030-12-03,Active,640522,547019.24,93502.76,33881,4212402.2,No,2026-08-12
CCA00441,CUST00638,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-2364,Visa,Premium,2021-06-19,2021-06-23,2026-06-18,Active,369837,283515.51,86321.49,38847,1633384.79,No,2026-07-07
CCA00442,CUST00639,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8878,Mastercard,Premium,2026-06-18,2026-06-25,2031-06-17,Active,113297,33810.96,79486.04,14508,298007.96,No,2026-07-11
CCA00443,CUST00640,CC007,Business Credit Card,XXXX-XXXX-XXXX-5671,Visa,Classic,2025-08-14,2025-08-19,2030-08-13,Active,107220,79255.93,27964.07,900,299376.53,No,2026-08-04
CCA00444,CUST00641,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-6726,Visa,Classic,2026-05-16,2026-05-16,2031-05-15,Active,22672,20275.64,2396.36,12006,107100.51,Yes,2026-08-17
CCA00445,CUST00642,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-4860,Mastercard,Super Premium,2026-01-20,2026-01-23,2031-01-19,Active,631386,469974.05,161411.95,751,3519682.26,No,2026-07-11
CCA00446,CUST00643,CC004,Regalia Gold,XXXX-XXXX-XXXX-2438,Visa,Premium,2023-02-11,2023-02-11,2028-02-10,Active,336136,168976.78,167159.22,8032,2029677.64,Yes,2026-07-06
CCA00447,CUST00644,CC007,Business Credit Card,XXXX-XXXX-XXXX-3680,Visa,Classic,2024-09-24,2024-09-29,2029-09-23,Active,132601,101644.19,30956.81,17990,220119.69,No,2026-07-19
CCA00448,CUST00644,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-2770,Visa,Premium,2024-09-05,2024-11-08,2030-03-26,Active,454929,290125.84,164803.16,53174,1319317.3,No,2026-08-17
CCA00449,CUST00645,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-3731,RuPay,Premium,2024-10-07,2024-10-13,2029-10-06,Active,392119,342434.03,49684.97,41812,241670.55,No,2026-08-16
CCA00450,CUST00646,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5166,RuPay,Classic,2021-07-10,2021-07-14,2026-07-09,Active,30178,18892.09,11285.91,35516,199009.1,Yes,2026-07-06
CCA00451,CUST00647,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4287,RuPay,Premium,2026-03-21,2026-03-21,2031-03-20,Active,467223,254707.54,212515.46,14311,1726631.13,No,2026-07-25
CCA00452,CUST00650,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8998,Mastercard,Premium,2020-10-11,2020-10-18,2025-10-10,Active,793711,508098.56,285612.44,34037,5020426.98,No,2026-07-16
CCA00453,CUST00651,CC007,Business Credit Card,XXXX-XXXX-XXXX-4740,Visa,Classic,2026-01-14,2026-01-16,2031-01-13,Active,145715,75770.63,69944.37,45495,240895.22,No,2026-07-18
CCA00454,CUST00652,CC007,Business Credit Card,XXXX-XXXX-XXXX-6620,Visa,Classic,2017-03-21,2017-03-25,2022-03-20,Active,92914,56579.64,36334.36,43837,146999.73,No,2026-08-06
CCA00455,CUST00653,CC005,Infinia Metal,XXXX-XXXX-XXXX-6775,Mastercard,Super Premium,2025-04-22,2025-04-25,2030-04-21,Active,9993746,6295167.89,3698578.11,46036,65074716.92,No,2026-07-27
CCA00456,CUST00654,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4782,RuPay,Premium,2025-07-21,2025-07-23,2030-07-20,Active,242332,45232.34,197099.66,10544,868957.2,No,2026-07-07
CCA00457,CUST00655,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-6178,Visa,Classic,2025-06-15,2025-06-16,2030-06-14,Active,36615,14013.76,22601.24,23942,121676.27,Yes,2026-08-06
CCA00458,CUST00657,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-8763,Visa,Premium,2025-11-20,2025-11-22,2030-11-19,Active,534231,380778.72,153452.28,9122,3266430.49,No,2026-07-18
CCA00459,CUST00660,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-4975,Visa,Classic,2022-12-31,2022-12-31,2027-12-30,Active,148971,83155.2,65815.8,22945,596294.27,No,2026-08-15
CCA00460,CUST00661,CC007,Business Credit Card,XXXX-XXXX-XXXX-9828,Visa,Classic,2025-12-03,2025-12-04,2030-12-02,Active,65991,27320.54,38670.46,27908,338114.16,No,2026-08-15
CCA00461,CUST00664,CC007,Business Credit Card,XXXX-XXXX-XXXX-1214,Visa,Classic,2022-02-26,2022-03-04,2027-02-25,Active,249222,172577.15,76644.85,16831,624267.33,No,2026-07-11
CCA00462,CUST00666,CC004,Regalia Gold,XXXX-XXXX-XXXX-4156,Visa,Premium,2025-10-09,2025-10-11,2030-10-08,Active,248809,142458.4,106350.6,29180,980211.09,Yes,2026-07-15
CCA00463,CUST00669,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4411,RuPay,Premium,2026-02-10,2026-02-14,2031-02-09,Active,219126,93416.89,125709.11,34700,409966.0,Yes,2026-07-05
CCA00464,CUST00670,CC006,Diners Black,XXXX-XXXX-XXXX-4955,Diners Club,Super Premium,2016-05-30,2016-06-03,2021-05-29,Active,6499658,3151052.24,3348605.76,2688,31285823.13,No,2026-07-04
CCA00465,CUST00670,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-7622,Visa,Classic,2023-08-23,2024-11-09,2030-12-13,Active,141023,72122.9,68900.1,51418,360237.15,No,2026-07-29
CCA00466,CUST00672,CC004,Regalia Gold,XXXX-XXXX-XXXX-9642,Visa,Premium,2025-01-22,2025-01-23,2030-01-21,Active,1594122,1019882.08,574239.92,17585,7732607.06,No,2026-07-07
CCA00467,CUST00673,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7395,RuPay,Premium,2017-08-28,2017-08-28,2022-08-27,Active,226873,124907.18,101965.82,24529,1055756.48,No,2026-08-11
CCA00468,CUST00674,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4348,Mastercard,Premium,2026-04-30,2026-05-01,2031-04-29,Active,390398,267994.1,122403.9,29023,544562.52,No,2026-08-14
CCA00469,CUST00676,CC006,Diners Black,XXXX-XXXX-XXXX-6500,Diners Club,Super Premium,2025-01-21,2025-01-23,2030-01-20,Active,7506119,3664493.84,3841625.16,29407,32569666.55,No,2026-07-30
CCA00470,CUST00677,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-1120,Visa,Classic,2026-03-22,2026-03-25,2031-03-21,Active,132252,51255.29,80996.71,15076,511265.76,No,2026-08-10
CCA00471,CUST00679,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-8476,RuPay,Classic,2022-01-13,2022-01-13,2027-01-12,Active,297726,244678.96,53047.04,49556,838263.57,No,2026-07-06
CCA00472,CUST00680,CC004,Regalia Gold,XXXX-XXXX-XXXX-5904,Visa,Premium,2022-12-30,2023-01-06,2027-12-29,Active,789196,297524.43,491671.57,26287,581042.73,No,2026-07-20
CCA00473,CUST00681,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-8379,Visa,Classic,2021-05-13,2021-05-16,2026-05-12,Active,132444,82277.09,50166.91,8595,69018.08,Yes,2026-08-12
CCA00474,CUST00684,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4640,RuPay,Premium,2020-03-22,2020-03-27,2025-03-21,Active,334017,278792.19,55224.81,37256,2009258.17,Yes,2026-07-14
CCA00475,CUST00685,CC004,Regalia Gold,XXXX-XXXX-XXXX-1723,Visa,Premium,2024-04-26,2024-04-27,2029-04-25,Active,587430,249067.37,338362.63,28483,3371761.99,No,2026-07-13
CCA00476,CUST00686,CC007,Business Credit Card,XXXX-XXXX-XXXX-9921,Visa,Classic,2025-05-01,2025-05-01,2030-04-30,Active,137501,120796.87,16704.13,29891,323380.91,No,2026-08-10
CCA00477,CUST00687,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-1237,RuPay,Premium,2023-09-13,2023-09-17,2028-09-11,Active,699160,173698.01,525461.99,21043,4364210.0,No,2026-08-17
CCA00478,CUST00688,CC004,Regalia Gold,XXXX-XXXX-XXXX-8470,Visa,Premium,2025-01-16,2025-01-19,2030-01-15,Active,639386,516181.5,123204.5,46070,2001157.12,Yes,2026-08-14
CCA00479,CUST00690,CC007,Business Credit Card,XXXX-XXXX-XXXX-1905,Visa,Classic,2016-07-23,2016-07-24,2021-07-22,Active,49233,31069.54,18163.46,24522,165158.12,Yes,2026-08-12
CCA00480,CUST00692,CC007,Business Credit Card,XXXX-XXXX-XXXX-6475,Visa,Classic,2025-01-18,2025-01-19,2030-01-17,Active,26293,16606.33,9686.67,31111,141008.25,Yes,2026-08-01
CCA00481,CUST00692,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-1358,Visa,Classic,2023-07-13,2024-01-10,2031-02-17,Active,89139,63316.86,25822.14,71176,447517.6,Yes,2026-08-09
CCA00482,CUST00693,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-5987,Visa,Classic,2024-11-06,2024-11-07,2029-11-05,Active,104572,46183.39,58388.61,46869,563683.67,No,2026-07-12
CCA00483,CUST00696,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-7154,Mastercard,Premium,2025-07-21,2025-07-22,2030-07-20,Active,187649,85228.02,102420.98,12119,1234648.57,Yes,2026-08-16
CCA00484,CUST00697,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-5561,Visa,Classic,2024-07-06,2024-07-10,2029-07-05,Active,148832,111733.8,37098.2,32191,527501.62,No,2026-08-06
CCA00485,CUST00698,CC005,Infinia Metal,XXXX-XXXX-XXXX-8844,Mastercard,Super Premium,2026-05-01,2026-05-06,2031-04-30,Active,5452430,2136567.27,3315862.73,23234,3472375.13,No,2026-08-03
CCA00486,CUST00700,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-2081,Visa,Premium,2026-05-19,2026-05-22,2031-05-18,Active,1220190,519232.82,700957.18,9453,2959239.45,Yes,2026-08-08
CCA00487,CUST00701,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-3460,Visa,Classic,2026-06-02,2026-06-07,2031-06-01,Active,112816,77329.86,35486.14,1166,414144.35,No,2026-08-03
CCA00488,CUST00703,CC004,Regalia Gold,XXXX-XXXX-XXXX-8197,Visa,Premium,2022-11-10,2022-11-13,2027-11-09,Active,502074,443217.15,58856.85,12214,2835709.98,Yes,2026-07-07
CCA00489,CUST00704,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-9251,Mastercard,Premium,2024-05-11,2024-05-18,2029-05-10,Active,489076,388340.64,100735.36,36314,3098630.82,Yes,2026-07-24
CCA00490,CUST00705,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4806,RuPay,Premium,2024-10-19,2024-10-25,2029-10-18,Active,647172,450173.32,196998.68,47995,3455344.53,No,2026-07-21
CCA00491,CUST00706,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-1060,RuPay,Premium,2024-05-04,2024-05-06,2029-05-03,Active,323648,290352.26,33295.74,36765,216796.83,Yes,2026-08-06
CCA00492,CUST00708,CC007,Business Credit Card,XXXX-XXXX-XXXX-5258,Visa,Classic,2024-05-26,2024-05-31,2029-05-25,Active,98774,22878.52,75895.48,42901,501396.26,Yes,2026-07-08
CCA00493,CUST00710,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-5159,RuPay,Classic,2021-02-12,2021-02-18,2026-02-11,Active,40209,21937.53,18271.47,35417,270051.21,Yes,2026-07-24
CCA00494,CUST00711,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-4173,Visa,Classic,2025-08-21,2025-08-23,2030-08-20,Active,23002,17847.52,5154.48,42791,147215.45,No,2026-07-22
CCA00495,CUST00712,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4111,Mastercard,Premium,2025-04-06,2025-04-07,2030-04-05,Active,164297,119933.36,44363.64,11634,380983.85,Yes,2026-07-11
CCA00496,CUST00714,CC004,Regalia Gold,XXXX-XXXX-XXXX-2914,Visa,Premium,2021-11-03,2021-11-10,2026-11-02,Active,337721,246219.69,91501.31,44167,1670646.93,Yes,2026-07-27
CCA00497,CUST00715,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-3415,RuPay,Classic,2020-09-08,2020-09-09,2025-09-07,Active,42408,33916.11,8491.89,562,95637.47,No,2026-07-13
CCA00498,CUST00716,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-2725,Visa,Classic,2016-10-28,2016-10-28,2021-10-27,Active,110889,16688.26,94200.74,12276,714786.65,No,2026-07-17
