customer_debit_card_id,customer_id,account_id,debit_card_product_id,card_name,card_number_masked,card_network,card_status,issue_date,expiry_date,international_enabled,daily_atm_limit,daily_pos_limit
DBC00519,CUST00519,ACC00575,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-8537,RuPay,Active,2023-08-19,2028-08-19,No,10000,20000
DBC00520,CUST00520,ACC00576,DB003,Classic Debit Card,XXXX-XXXX-XXXX-8529,Visa,Active,2025-01-07,2030-01-07,No,10000,25000
DBC00521,CUST00521,ACC00577,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9302,Mastercard,Active,2019-06-28,2024-06-28,No,15000,40000
DBC00522,CUST00522,ACC00578,DB003,Classic Debit Card,XXXX-XXXX-XXXX-7363,Visa,Active,2026-06-17,2031-06-17,No,10000,25000
DBC00523,CUST00523,ACC00579,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5564,Visa,Active,2022-12-12,2027-12-12,No,10000,25000
DBC00524,CUST00524,ACC00580,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5752,Visa,Active,2023-12-27,2028-12-27,Yes,25000,100000
DBC00525,CUST00525,ACC00582,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7998,RuPay,Active,2024-02-09,2029-02-09,No,10000,20000
DBC00526,CUST00526,ACC00583,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-9682,Visa,Active,2021-02-18,2026-02-18,Yes,25000,75000
DBC00527,CUST00527,ACC00584,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-1329,Visa,Active,2023-07-04,2028-07-04,Yes,25000,100000
DBC00528,CUST00528,ACC00586,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-1901,Mastercard,Active,2025-09-11,2030-09-11,No,15000,40000
DBC00529,CUST00529,ACC00587,DB007,Business Debit Card,XXXX-XXXX-XXXX-5613,Visa,Active,2015-11-17,2020-11-17,Yes,50000,200000
DBC00530,CUST00530,ACC00588,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-3567,Visa,Active,2026-04-25,2031-04-25,No,10000,25000
DBC00531,CUST00531,ACC00589,DB007,Business Debit Card,XXXX-XXXX-XXXX-4380,Visa,Active,2021-04-03,2026-04-03,Yes,50000,200000
DBC00532,CUST00532,ACC00590,DB007,Business Debit Card,XXXX-XXXX-XXXX-8566,Visa,Active,2023-09-30,2028-09-30,Yes,50000,200000
DBC00533,CUST00533,ACC00591,DB007,Business Debit Card,XXXX-XXXX-XXXX-5968,Visa,Active,2026-06-17,2031-06-17,Yes,50000,200000
DBC00534,CUST00534,ACC00592,DB007,Business Debit Card,XXXX-XXXX-XXXX-3392,Visa,Active,2026-07-16,2031-07-16,Yes,50000,200000
DBC00535,CUST00535,ACC00593,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-6505,Mastercard,Active,2026-02-22,2031-02-22,No,15000,40000
DBC00536,CUST00536,ACC00594,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4574,Mastercard,Active,2022-03-14,2027-03-14,No,15000,40000
DBC00537,CUST00537,ACC00595,DB007,Business Debit Card,XXXX-XXXX-XXXX-6419,Visa,Active,2023-07-25,2028-07-25,Yes,50000,200000
DBC00538,CUST00538,ACC00596,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4366,RuPay,Active,2018-12-03,2023-12-03,No,10000,20000
DBC00539,CUST00539,ACC00597,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-8384,Visa,Active,2017-11-03,2022-11-03,No,10000,25000
DBC00540,CUST00540,ACC00598,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9447,Visa,Active,2026-03-21,2031-03-21,No,10000,25000
DBC00541,CUST00541,ACC00599,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-6215,Visa,Active,2017-10-05,2022-10-05,Yes,25000,100000
DBC00542,CUST00542,ACC00600,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5030,Visa,Active,2026-04-28,2031-04-28,No,10000,25000
DBC00543,CUST00543,ACC00601,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9442,Visa,Active,2026-02-04,2031-02-04,No,10000,25000
DBC00544,CUST00544,ACC00602,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-9497,Visa,Active,2024-05-11,2029-05-11,Yes,25000,100000
DBC00545,CUST00545,ACC00604,DB003,Classic Debit Card,XXXX-XXXX-XXXX-8162,Visa,Active,2018-03-18,2023-03-18,No,10000,25000
DBC00546,CUST00546,ACC00605,DB007,Business Debit Card,XXXX-XXXX-XXXX-7430,Visa,Active,2025-07-30,2030-07-30,Yes,50000,200000
DBC00547,CUST00547,ACC00606,DB007,Business Debit Card,XXXX-XXXX-XXXX-6257,Visa,Active,2026-02-06,2031-02-06,Yes,50000,200000
DBC00548,CUST00548,ACC00607,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-3910,RuPay,Active,2026-06-01,2031-06-01,No,10000,20000
DBC00549,CUST00549,ACC00608,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5496,Visa,Active,2021-06-14,2026-06-14,No,10000,25000
DBC00550,CUST00550,ACC00609,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-9930,RuPay,Active,2021-10-26,2026-10-26,No,10000,20000
DBC00551,CUST00551,ACC00610,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9211,Mastercard,Active,2024-08-22,2029-08-22,No,15000,40000
DBC00552,CUST00552,ACC00611,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-7912,Mastercard,Active,2025-12-21,2030-12-21,No,15000,40000
DBC00553,CUST00553,ACC00612,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7617,Visa,Active,2023-08-13,2028-08-13,Yes,25000,75000
DBC00554,CUST00554,ACC00614,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-4902,Visa,Active,2022-04-25,2027-04-25,Yes,25000,75000
DBC00555,CUST00555,ACC00615,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2061,Visa,Active,2026-01-28,2031-01-28,No,10000,25000
DBC00556,CUST00556,ACC00616,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-9139,Visa,Active,2023-01-10,2028-01-10,Yes,25000,75000
DBC00557,CUST00557,ACC00617,DB007,Business Debit Card,XXXX-XXXX-XXXX-2571,Visa,Active,2025-01-27,2030-01-27,Yes,50000,200000
DBC00558,CUST00558,ACC00618,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-4065,Visa,Active,2017-11-25,2022-11-25,Yes,25000,75000
DBC00559,CUST00559,ACC00619,DB007,Business Debit Card,XXXX-XXXX-XXXX-4961,Visa,Active,2019-11-18,2024-11-18,Yes,50000,200000
DBC00560,CUST00560,ACC00620,DB007,Business Debit Card,XXXX-XXXX-XXXX-8803,Visa,Active,2024-01-22,2029-01-22,Yes,50000,200000
DBC00561,CUST00561,ACC00621,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-9437,RuPay,Active,2023-04-03,2028-04-03,No,10000,20000
DBC00562,CUST00562,ACC00622,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5621,Visa,Active,2025-05-21,2030-05-21,No,10000,25000
DBC00563,CUST00563,ACC00623,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-2420,Visa,Active,2024-07-02,2029-07-02,Yes,25000,100000
DBC00564,CUST00564,ACC00624,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-7673,Visa,Active,2025-06-13,2030-06-13,No,10000,25000
DBC00565,CUST00565,ACC00625,DB007,Business Debit Card,XXXX-XXXX-XXXX-1328,Visa,Active,2026-02-18,2031-02-18,Yes,50000,200000
DBC00566,CUST00566,ACC00626,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4201,RuPay,Active,2023-12-07,2028-12-07,No,10000,20000
DBC00567,CUST00567,ACC00627,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4003,Mastercard,Active,2022-05-27,2027-05-27,No,15000,40000
DBC00568,CUST00568,ACC00628,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6148,Visa,Active,2026-04-06,2031-04-06,Yes,25000,75000
DBC00569,CUST00569,ACC00629,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-6155,Visa,Active,2023-12-21,2028-12-21,No,10000,25000
DBC00570,CUST00570,ACC00630,DB007,Business Debit Card,XXXX-XXXX-XXXX-4280,Visa,Active,2026-04-08,2031-04-08,Yes,50000,200000
DBC00571,CUST00571,ACC00631,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-3234,Visa,Active,2020-06-06,2025-06-06,Yes,25000,100000
DBC00572,CUST00572,ACC00632,DB007,Business Debit Card,XXXX-XXXX-XXXX-5052,Visa,Active,2025-09-13,2030-09-13,Yes,50000,200000
DBC00573,CUST00573,ACC00634,DB003,Classic Debit Card,XXXX-XXXX-XXXX-1591,Visa,Active,2021-12-04,2026-12-04,No,10000,25000
DBC00574,CUST00574,ACC00635,DB007,Business Debit Card,XXXX-XXXX-XXXX-7788,Visa,Active,2025-12-14,2030-12-14,Yes,50000,200000
DBC00575,CUST00575,ACC00636,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4591,Visa,Active,2019-08-04,2024-08-04,No,10000,25000
DBC00576,CUST00576,ACC00637,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-3710,Visa,Active,2023-11-29,2028-11-29,Yes,25000,100000
DBC00577,CUST00577,ACC00638,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-8654,Visa,Active,2024-03-28,2029-03-28,Yes,25000,100000
DBC00578,CUST00578,ACC00639,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4482,RuPay,Active,2025-09-03,2030-09-03,No,10000,20000
DBC00579,CUST00579,ACC00640,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7773,RuPay,Active,2021-12-31,2026-12-31,No,10000,20000
DBC00580,CUST00580,ACC00641,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6764,Visa,Active,2021-10-31,2026-10-31,Yes,25000,75000
DBC00581,CUST00581,ACC00642,DB007,Business Debit Card,XXXX-XXXX-XXXX-8680,Visa,Active,2022-10-30,2027-10-30,Yes,50000,200000
DBC00582,CUST00582,ACC00643,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3313,Mastercard,Active,2026-04-01,2031-04-01,No,15000,40000
DBC00583,CUST00583,ACC00644,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-3721,Visa,Active,2019-01-08,2024-01-08,Yes,25000,75000
DBC00584,CUST00584,ACC00645,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-9078,Visa,Active,2022-05-27,2027-05-27,No,10000,25000
DBC00585,CUST00585,ACC00646,DB007,Business Debit Card,XXXX-XXXX-XXXX-8268,Visa,Active,2022-11-14,2027-11-14,Yes,50000,200000
DBC00586,CUST00586,ACC00648,DB007,Business Debit Card,XXXX-XXXX-XXXX-3219,Visa,Active,2025-07-07,2030-07-07,Yes,50000,200000
DBC00587,CUST00587,ACC00649,DB007,Business Debit Card,XXXX-XXXX-XXXX-6204,Visa,Active,2025-12-14,2030-12-14,Yes,50000,200000
DBC00588,CUST00588,ACC00650,DB003,Classic Debit Card,XXXX-XXXX-XXXX-1054,Visa,Active,2025-03-11,2030-03-11,No,10000,25000
DBC00589,CUST00589,ACC00652,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4034,Visa,Active,2022-09-18,2027-09-18,No,10000,25000
DBC00590,CUST00590,ACC00653,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-8044,Visa,Active,2022-06-09,2027-06-09,No,10000,25000
DBC00591,CUST00591,ACC00654,DB007,Business Debit Card,XXXX-XXXX-XXXX-9217,Visa,Active,2024-12-10,2029-12-10,Yes,50000,200000
DBC00592,CUST00592,ACC00656,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-6218,Visa,Active,2021-08-09,2026-08-09,Yes,25000,100000
DBC00593,CUST00593,ACC00657,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4726,RuPay,Active,2020-11-18,2025-11-18,No,10000,20000
DBC00594,CUST00594,ACC00658,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-6950,Visa,Active,2026-02-26,2031-02-26,Yes,25000,100000
DBC00595,CUST00595,ACC00659,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-8711,Visa,Active,2020-10-10,2025-10-10,Yes,25000,75000
DBC00596,CUST00596,ACC00660,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3190,Visa,Active,2021-08-20,2026-08-20,No,10000,25000
DBC00597,CUST00597,ACC00661,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9591,Visa,Active,2025-12-14,2030-12-14,No,10000,25000
DBC00598,CUST00598,ACC00662,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9592,Mastercard,Active,2020-11-22,2025-11-22,No,15000,40000
DBC00599,CUST00599,ACC00663,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9161,Mastercard,Active,2021-09-24,2026-09-24,No,15000,40000
DBC00600,CUST00600,ACC00664,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5378,Visa,Active,2025-07-11,2030-07-11,Yes,25000,100000
DBC00601,CUST00601,ACC00665,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-6672,RuPay,Active,2026-07-03,2031-07-03,No,10000,20000
DBC00602,CUST00602,ACC00666,DB003,Classic Debit Card,XXXX-XXXX-XXXX-2916,Visa,Active,2026-03-29,2031-03-29,No,10000,25000
DBC00603,CUST00603,ACC00667,DB007,Business Debit Card,XXXX-XXXX-XXXX-7282,Visa,Active,2022-07-11,2027-07-11,Yes,50000,200000
DBC00604,CUST00604,ACC00669,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-7251,Visa,Active,2026-05-06,2031-05-06,No,10000,25000
DBC00605,CUST00605,ACC00670,DB007,Business Debit Card,XXXX-XXXX-XXXX-7245,Visa,Active,2022-02-17,2027-02-17,Yes,50000,200000
DBC00606,CUST00606,ACC00672,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7601,RuPay,Active,2022-02-14,2027-02-14,No,10000,20000
DBC00607,CUST00607,ACC00673,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-7295,Visa,Active,2024-10-06,2029-10-06,Yes,25000,75000
DBC00608,CUST00608,ACC00675,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-1892,RuPay,Active,2024-07-30,2029-07-30,No,10000,20000
DBC00609,CUST00609,ACC00676,DB007,Business Debit Card,XXXX-XXXX-XXXX-2409,Visa,Active,2020-12-02,2025-12-02,Yes,50000,200000
DBC00610,CUST00610,ACC00678,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-5367,RuPay,Active,2022-03-20,2027-03-20,No,10000,20000
DBC00611,CUST00611,ACC00679,DB007,Business Debit Card,XXXX-XXXX-XXXX-3585,Visa,Active,2023-02-18,2028-02-18,Yes,50000,200000
DBC00612,CUST00612,ACC00680,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2332,RuPay,Active,2017-10-16,2022-10-16,No,10000,20000
DBC00613,CUST00613,ACC00681,DB003,Classic Debit Card,XXXX-XXXX-XXXX-1166,Visa,Active,2026-03-14,2031-03-14,No,10000,25000
DBC00614,CUST00614,ACC00682,DB007,Business Debit Card,XXXX-XXXX-XXXX-1770,Visa,Active,2023-02-13,2028-02-13,Yes,50000,200000
DBC00615,CUST00615,ACC00684,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-2785,Visa,Active,2020-08-20,2025-08-20,Yes,25000,75000
DBC00616,CUST00616,ACC00685,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4216,Visa,Active,2022-11-01,2027-11-01,No,10000,25000
DBC00617,CUST00617,ACC00686,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-2961,Visa,Active,2023-07-09,2028-07-09,Yes,25000,75000
DBC00618,CUST00618,ACC00688,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6345,Visa,Active,2024-11-16,2029-11-16,Yes,25000,75000
DBC00619,CUST00619,ACC00690,DB007,Business Debit Card,XXXX-XXXX-XXXX-3660,Visa,Active,2025-03-25,2030-03-25,Yes,50000,200000
DBC00620,CUST00620,ACC00691,DB007,Business Debit Card,XXXX-XXXX-XXXX-5907,Visa,Active,2021-07-16,2026-07-16,Yes,50000,200000
DBC00621,CUST00621,ACC00692,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1771,Visa,Active,2023-04-06,2028-04-06,Yes,25000,75000
DBC00622,CUST00622,ACC00693,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-7246,Visa,Active,2018-02-07,2023-02-07,No,10000,25000
DBC00623,CUST00623,ACC00694,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9292,Mastercard,Active,2026-06-10,2031-06-10,No,15000,40000
DBC00624,CUST00624,ACC00695,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4649,Mastercard,Active,2022-10-03,2027-10-03,No,15000,40000
DBC00625,CUST00625,ACC00696,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5207,Visa,Active,2017-07-31,2022-07-31,No,10000,25000
DBC00626,CUST00626,ACC00697,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-6336,Visa,Active,2023-04-18,2028-04-18,Yes,25000,75000
DBC00627,CUST00627,ACC00699,DB007,Business Debit Card,XXXX-XXXX-XXXX-5448,Visa,Active,2025-10-19,2030-10-19,Yes,50000,200000
DBC00628,CUST00628,ACC00700,DB007,Business Debit Card,XXXX-XXXX-XXXX-7858,Visa,Active,2021-06-16,2026-06-16,Yes,50000,200000
DBC00629,CUST00629,ACC00702,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-1788,RuPay,Active,2026-05-09,2031-05-09,No,10000,20000
DBC00630,CUST00630,ACC00703,DB003,Classic Debit Card,XXXX-XXXX-XXXX-4111,Visa,Active,2017-01-24,2022-01-24,No,10000,25000
DBC00631,CUST00631,ACC00704,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-2538,Mastercard,Active,2025-07-16,2030-07-16,No,15000,40000
DBC00632,CUST00632,ACC00705,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3922,Visa,Active,2020-08-09,2025-08-09,No,10000,25000
DBC00633,CUST00633,ACC00706,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-1142,Mastercard,Active,2019-12-11,2024-12-11,No,15000,40000
DBC00634,CUST00634,ACC00707,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2457,Visa,Active,2025-06-25,2030-06-25,No,10000,25000
DBC00635,CUST00635,ACC00708,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5440,Visa,Active,2025-03-26,2030-03-26,No,10000,25000
DBC00636,CUST00636,ACC00709,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-8220,RuPay,Active,2026-06-11,2031-06-11,No,10000,20000
DBC00637,CUST00637,ACC00710,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3636,Mastercard,Active,2024-10-30,2029-10-30,No,15000,40000
DBC00638,CUST00638,ACC00711,DB007,Business Debit Card,XXXX-XXXX-XXXX-6075,Visa,Active,2019-05-07,2024-05-07,Yes,50000,200000
DBC00639,CUST00639,ACC00712,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-3697,RuPay,Active,2023-06-06,2028-06-06,No,10000,20000
DBC00640,CUST00640,ACC00713,DB007,Business Debit Card,XXXX-XXXX-XXXX-4720,Visa,Active,2018-05-28,2023-05-28,Yes,50000,200000
DBC00641,CUST00641,ACC00714,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3652,Mastercard,Active,2024-02-09,2029-02-09,No,15000,40000
DBC00642,CUST00642,ACC00715,DB007,Business Debit Card,XXXX-XXXX-XXXX-1554,Visa,Active,2026-01-17,2031-01-17,Yes,50000,200000
DBC00643,CUST00643,ACC00717,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-9039,Visa,Active,2026-05-16,2031-05-16,No,10000,25000
DBC00644,CUST00644,ACC00718,DB007,Business Debit Card,XXXX-XXXX-XXXX-1707,Visa,Active,2023-03-01,2028-03-01,Yes,50000,200000
DBC00645,CUST00645,ACC00719,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-8500,Visa,Active,2025-06-25,2030-06-25,No,10000,25000
DBC00646,CUST00646,ACC00720,DB007,Business Debit Card,XXXX-XXXX-XXXX-5389,Visa,Active,2026-02-28,2031-02-28,Yes,50000,200000
DBC00647,CUST00647,ACC00721,DB007,Business Debit Card,XXXX-XXXX-XXXX-9067,Visa,Active,2026-05-27,2031-05-27,Yes,50000,200000
DBC00648,CUST00648,ACC00722,DB007,Business Debit Card,XXXX-XXXX-XXXX-8664,Visa,Active,2025-06-05,2030-06-05,Yes,50000,200000
DBC00649,CUST00649,ACC00723,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-5585,RuPay,Active,2025-05-06,2030-05-06,No,10000,20000
DBC00650,CUST00650,ACC00724,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-5266,Visa,Active,2021-09-09,2026-09-09,Yes,25000,75000
DBC00651,CUST00651,ACC00726,DB007,Business Debit Card,XXXX-XXXX-XXXX-5432,Visa,Active,2025-10-18,2030-10-18,Yes,50000,200000
DBC00652,CUST00652,ACC00728,DB007,Business Debit Card,XXXX-XXXX-XXXX-5200,Visa,Active,2023-11-13,2028-11-13,Yes,50000,200000
DBC00653,CUST00653,ACC00729,DB007,Business Debit Card,XXXX-XXXX-XXXX-8195,Visa,Active,2025-06-29,2030-06-29,Yes,50000,200000
DBC00654,CUST00654,ACC00730,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-9847,Visa,Active,2026-02-21,2031-02-21,Yes,25000,75000
DBC00655,CUST00655,ACC00731,DB003,Classic Debit Card,XXXX-XXXX-XXXX-2146,Visa,Active,2025-11-29,2030-11-29,No,10000,25000
DBC00656,CUST00656,ACC00732,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-4539,Visa,Active,2026-02-02,2031-02-02,Yes,25000,75000
DBC00657,CUST00657,ACC00733,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-5131,RuPay,Active,2024-01-23,2029-01-23,No,10000,20000
DBC00658,CUST00658,ACC00734,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5118,Visa,Active,2021-01-04,2026-01-04,No,10000,25000
DBC00659,CUST00659,ACC00735,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9184,Visa,Active,2025-05-16,2030-05-16,No,10000,25000
DBC00660,CUST00660,ACC00736,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2049,Visa,Active,2023-12-24,2028-12-24,No,10000,25000
DBC00661,CUST00661,ACC00737,DB007,Business Debit Card,XXXX-XXXX-XXXX-8968,Visa,Active,2022-08-03,2027-08-03,Yes,50000,200000
DBC00662,CUST00662,ACC00738,DB007,Business Debit Card,XXXX-XXXX-XXXX-2162,Visa,Active,2025-11-26,2030-11-26,Yes,50000,200000
DBC00663,CUST00663,ACC00739,DB007,Business Debit Card,XXXX-XXXX-XXXX-6063,Visa,Active,2022-11-19,2027-11-19,Yes,50000,200000
DBC00664,CUST00664,ACC00740,DB007,Business Debit Card,XXXX-XXXX-XXXX-1001,Visa,Active,2017-03-01,2022-03-01,Yes,50000,200000
DBC00665,CUST00665,ACC00741,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2559,RuPay,Active,2023-09-08,2028-09-08,No,10000,20000
DBC00666,CUST00666,ACC00742,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7690,Visa,Active,2019-05-02,2024-05-02,Yes,25000,75000
DBC00667,CUST00667,ACC00743,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-1363,Mastercard,Active,2018-03-13,2023-03-13,No,15000,40000
DBC00668,CUST00668,ACC00744,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-1150,Mastercard,Active,2025-08-03,2030-08-03,No,15000,40000
DBC00669,CUST00669,ACC00745,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6029,Visa,Active,2026-04-28,2031-04-28,Yes,25000,75000
DBC00670,CUST00670,ACC00746,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5526,Visa,Active,2016-12-28,2021-12-28,Yes,25000,100000
DBC00671,CUST00671,ACC00747,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1831,Visa,Active,2025-07-22,2030-07-22,Yes,25000,75000
DBC00672,CUST00672,ACC00748,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-9017,Visa,Active,2025-06-10,2030-06-10,Yes,25000,75000
DBC00673,CUST00673,ACC00749,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-4502,Visa,Active,2026-03-21,2031-03-21,Yes,25000,75000
DBC00674,CUST00674,ACC00750,DB007,Business Debit Card,XXXX-XXXX-XXXX-5903,Visa,Active,2025-10-26,2030-10-26,Yes,50000,200000
DBC00675,CUST00675,ACC00751,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-2444,RuPay,Active,2020-07-19,2025-07-19,No,10000,20000
DBC00676,CUST00676,ACC00752,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1094,Visa,Active,2025-08-17,2030-08-17,Yes,25000,75000
DBC00677,CUST00677,ACC00754,DB007,Business Debit Card,XXXX-XXXX-XXXX-4623,Visa,Active,2025-11-24,2030-11-24,Yes,50000,200000
DBC00678,CUST00678,ACC00755,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7669,RuPay,Active,2025-01-12,2030-01-12,No,10000,20000
DBC00679,CUST00679,ACC00756,DB007,Business Debit Card,XXXX-XXXX-XXXX-2595,Visa,Active,2025-09-19,2030-09-19,Yes,50000,200000
DBC00680,CUST00680,ACC00757,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2779,Visa,Active,2024-05-24,2029-05-24,No,10000,25000
DBC00681,CUST00681,ACC00758,DB007,Business Debit Card,XXXX-XXXX-XXXX-9432,Visa,Active,2025-12-12,2030-12-12,Yes,50000,200000
DBC00682,CUST00682,ACC00759,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3001,Visa,Active,2024-03-18,2029-03-18,No,10000,25000
DBC00683,CUST00683,ACC00760,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5252,Visa,Active,2020-04-10,2025-04-10,No,10000,25000
DBC00684,CUST00684,ACC00761,DB007,Business Debit Card,XXXX-XXXX-XXXX-4488,Visa,Active,2026-02-23,2031-02-23,Yes,50000,200000
DBC00685,CUST00685,ACC00762,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7149,Visa,Active,2026-02-26,2031-02-26,Yes,25000,75000
DBC00686,CUST00686,ACC00763,DB007,Business Debit Card,XXXX-XXXX-XXXX-9593,Visa,Active,2026-03-31,2031-03-31,Yes,50000,200000
DBC00687,CUST00687,ACC00764,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-1112,Visa,Active,2025-05-11,2030-05-11,No,10000,25000
DBC00688,CUST00688,ACC00765,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1315,Visa,Active,2026-06-21,2031-06-21,Yes,25000,75000
DBC00689,CUST00689,ACC00766,DB007,Business Debit Card,XXXX-XXXX-XXXX-9154,Visa,Active,2019-08-15,2024-08-15,Yes,50000,200000
DBC00690,CUST00690,ACC00767,DB007,Business Debit Card,XXXX-XXXX-XXXX-8791,Visa,Active,2018-08-20,2023-08-20,Yes,50000,200000
DBC00691,CUST00691,ACC00769,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5937,Visa,Active,2024-08-05,2029-08-05,No,10000,25000
