customer_investment_id,customer_id,investment_product_id,investment_product_name,investment_category,provider,investment_type,investment_mode,monthly_amount,initial_investment_amount,total_invested_amount,current_value,start_date,status
INV01471,CUST00803,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,5494,5494,8163.63,2024-11-12,Active
INV01472,CUST00804,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9690,9690,29070,33942.92,2024-06-03,Active
INV01473,CUST00804,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,48817,48817,65357.49,2024-06-03,Active
INV01474,CUST00804,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3395,3395,61110,63022.13,2024-06-03,Active
INV01475,CUST00805,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,13426,13426,134260,143790.95,2021-05-30,Active
INV01476,CUST00806,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1300000,1431102.86,2018-07-28,Active
INV01477,CUST00806,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,312616,312616,318897.88,2018-07-28,Active
INV01478,CUST00807,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,6500,8104.55,2019-04-14,Active
INV01479,CUST00807,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2830,2830,67920,73116.26,2019-04-14,Active
INV01480,CUST00808,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,32524,32524,1040768,1383431.49,2025-06-03,Active
INV01481,CUST00808,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-06-03,Active
INV01482,CUST00808,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,263288,263288,190543.06,2025-06-03,Active
INV01483,CUST00808,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,58760,58760,56692.53,2025-06-03,Active
INV01484,CUST00808,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,6753255,6753255,8024703.21,2025-06-03,Active
INV01485,CUST00809,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1100000,1405188.37,2026-06-18,Active
INV01486,CUST00809,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,244369,244369,227634.63,2026-06-18,Active
INV01487,CUST00809,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-06-18,Active
INV01488,CUST00809,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,178388,178388,281426.27,2026-06-18,Active
INV01489,CUST00809,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,200876,200876,200684.51,2026-06-18,Active
INV01490,CUST00811,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,15266,15266,228990,270537.83,2025-01-07,Active
INV01491,CUST00811,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2766,2766,52554,56346.46,2025-01-07,Active
INV01492,CUST00812,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,92619,92619,116451.8,2022-10-13,Active
INV01493,CUST00813,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,29432,29432,794664,987576.09,2025-09-02,Active
INV01494,CUST00813,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,56704,56704,68586.65,2025-09-02,Active
INV01495,CUST00815,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,121386,121386,140454.42,2022-12-20,Active
INV01496,CUST00815,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4593,4593,133197,136646.47,2022-12-20,Active
INV01497,CUST00816,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,13019,13019,286418,339423.35,2025-04-25,Active
INV01498,CUST00818,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,7000,7656.65,2024-09-03,Active
INV01499,CUST00818,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,195876,195876,223464.63,2024-09-03,Active
INV01500,CUST00818,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-09-03,Active
INV01501,CUST00818,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,230841,230841,210926.58,2024-09-03,Active
INV01502,CUST00820,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,850000,969668.56,2023-05-04,Active
INV01503,CUST00820,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,77495,77495,92524.42,2023-05-04,Active
INV01504,CUST00820,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3701,3701,118432,124654.81,2023-05-04,Active
INV01505,CUST00821,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1016,1016,17272,18103.92,2025-10-21,Active
INV01506,CUST00822,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,932,932,16776,20693.52,2025-11-16,Active
INV01507,CUST00822,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,29895,29895,27844.58,2025-11-16,Active
INV01508,CUST00823,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,13500,17908.51,2022-12-12,Active
INV01509,CUST00824,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12533,12533,438655,517418.4,2019-10-03,Active
INV01510,CUST00824,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,50076,50076,48656.99,2019-10-03,Active
INV01511,CUST00825,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1750000,1870186.73,2018-06-29,Active
INV01512,CUST00825,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2018-06-29,Active
INV01513,CUST00825,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,285543,285543,475497.69,2018-06-29,Active
INV01514,CUST00826,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9087,9087,181740,234967.03,2024-09-18,Active
INV01515,CUST00826,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,266162,266162,253690.96,2024-09-18,Active
INV01516,CUST00826,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,8675,8675,294950,314475.41,2024-09-18,Active
INV01517,CUST00827,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,6057,6057,102969,103788.54,2022-02-08,Active
INV01518,CUST00828,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,19155,19155,612960,716693.88,2021-11-15,Active
INV01519,CUST00828,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,53981,53981,64495.86,2021-11-15,Active
INV01520,CUST00830,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9706,9706,310592,331229.37,2022-05-11,Active
INV01521,CUST00830,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,72000,72000,69791.6,2022-05-11,Active
INV01522,CUST00832,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,652763,652763,637525.17,2024-09-09,Active
INV01523,CUST00832,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,15980,15980,511360,561711.87,2024-09-09,Active
INV01524,CUST00832,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-09-09,Active
INV01525,CUST00832,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,303728,303728,375550.09,2024-09-09,Active
INV01526,CUST00834,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5500,7414.06,2024-09-28,Active
INV01527,CUST00834,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,7337,7337,7536.05,2024-09-28,Active
INV01528,CUST00835,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,125946,125946,137157.14,2022-05-14,Active
INV01529,CUST00835,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-05-14,Active
INV01530,CUST00835,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,53969,53969,78692.67,2022-05-14,Active
INV01531,CUST00836,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12500,13180.18,2022-09-04,Active
INV01532,CUST00836,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,292284,292284,357109.11,2022-09-04,Active
INV01533,CUST00837,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3888,3888,93312,111657.57,2025-11-25,Active
INV01534,CUST00837,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-11-25,Active
INV01535,CUST00837,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,53266,53266,61885.09,2025-11-25,Active
INV01536,CUST00838,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2364,2364,33096,36465.65,2026-07-16,Active
INV01537,CUST00839,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5289,5289,148092,154878.46,2023-03-22,Active
INV01538,CUST00841,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,121112,121112,162943.15,2026-04-03,Active
INV01539,CUST00841,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1962,1962,68670,75786.42,2026-04-03,Active
INV01540,CUST00842,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,34030,34030,918810,1139854.67,2025-03-04,Active
INV01541,CUST00842,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,417961,417961,494135.82,2025-03-04,Active
INV01542,CUST00842,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-03-04,Active
INV01543,CUST00842,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,193155,193155,253244.68,2025-03-04,Active
INV01544,CUST00843,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,15000,15000,465000,517783.44,2025-11-04,Active
INV01545,CUST00843,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,39547,39547,57058.6,2025-11-04,Active
INV01546,CUST00843,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-11-04,Active
INV01547,CUST00843,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,116385,116385,172327.47,2025-11-04,Active
INV01548,CUST00843,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,7210,7210,7722.17,2025-11-04,Active
INV01549,CUST00846,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5000,5659.08,2020-10-09,Active
INV01550,CUST00847,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,14128,14128,494480,563860.62,2025-11-17,Active
INV01551,CUST00847,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,78760,78760,87794.78,2025-11-17,Active
INV01552,CUST00847,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-11-17,Active
INV01553,CUST00847,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,322105,322105,390670.31,2025-11-17,Active
INV01554,CUST00848,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,14500,15637.3,2026-05-11,Active
INV01555,CUST00848,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,30850,30850,32792.01,2026-05-11,Active
INV01556,CUST00850,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,13296,13296,319104,328596.64,2024-10-10,Active
INV01557,CUST00850,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,538,538,9684,10300.04,2024-10-10,Active
INV01558,CUST00851,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,28878,28878,981852,1225557.54,2026-04-21,Active
INV01559,CUST00851,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,134848,134848,181942.85,2026-04-21,Active
INV01560,CUST00851,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5768,5768,46144,47336.5,2026-04-21,Active
INV01561,CUST00852,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,18882,18882,283230,338615.37,2025-11-22,Active
INV01562,CUST00852,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,40663,40663,48035.44,2025-11-22,Active
INV01563,CUST00854,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,905,905,11765,12468.45,2020-05-31,Active
INV01564,CUST00854,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2020-05-31,Active
INV01565,CUST00854,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,24392,24392,21583.75,2020-05-31,Active
INV01566,CUST00855,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,38919,38919,505947,607063.26,2024-07-04,Active
INV01567,CUST00856,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,2847,2847,93951,97259.68,2026-06-06,Active
INV01568,CUST00857,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,77018,77018,91786.85,2024-07-29,Active
INV01569,CUST00857,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-07-29,Active
INV01570,CUST00857,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,172420,172420,162490.55,2024-07-29,Active
INV01571,CUST00858,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6553,6553,111401,149118.73,2020-03-19,Active
INV01572,CUST00858,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,33077,33077,45594.83,2020-03-19,Active
INV01573,CUST00859,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,14301,14301,243117,238320.64,2025-08-09,Active
INV01574,CUST00859,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,168179,168179,241333.69,2025-08-09,Active
INV01575,CUST00861,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3125,3125,9375,12056.72,2019-03-18,Active
INV01576,CUST00861,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,165456,165456,227531.58,2019-03-18,Active
INV01577,CUST00864,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,37453,37453,52847.89,2025-10-03,Active
INV01578,CUST00864,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5829,5829,58290,64170.71,2025-10-03,Active
INV01579,CUST00865,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,19159,19159,24046.69,2026-02-18,Active
INV01580,CUST00865,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1008,1008,21168,21823.57,2026-02-18,Active
INV01581,CUST00867,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,44670,44670,1608120,1621970.63,2019-10-17,Active
INV01582,CUST00867,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,143395,143395,145060.83,2019-10-17,Active
INV01583,CUST00868,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,2164,2164,58428,61580.39,2025-12-05,Active
INV01584,CUST00869,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,500,500,7000,7766.31,2026-07-09,Active
INV01585,CUST00870,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,238663,238663,250748.43,2023-06-05,Active
INV01586,CUST00870,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,6981,6981,132639,145806.83,2023-06-05,Active
INV01587,CUST00870,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-06-05,Active
INV01588,CUST00870,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,33742,33742,39741.5,2023-06-05,Active
INV01589,CUST00871,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,1500,1793.06,2015-08-23,Active
INV01590,CUST00871,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,45977,45977,64491.89,2015-08-23,Active
INV01591,CUST00871,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2015-08-23,Active
INV01592,CUST00871,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,61816,61816,60163.01,2015-08-23,Active
INV01593,CUST00872,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,7440,7440,29760,36533.62,2022-04-01,Active
INV01594,CUST00873,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6065,6065,188015,227420.98,2023-10-27,Active
INV01595,CUST00874,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,15225,15225,20613.0,2025-07-21,Active
INV01596,CUST00875,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1984,1984,65472,73193.25,2023-09-19,Active
INV01597,CUST00876,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,10500,12511.85,2026-02-28,Active
INV01598,CUST00876,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,64134,64134,73094.53,2026-02-28,Active
INV01599,CUST00877,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,28397,28397,738322,965054.33,2025-04-13,Active
INV01600,CUST00877,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,31306,31306,42042.83,2025-04-13,Active
INV01601,CUST00878,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5000,6025.59,2024-11-21,Active
INV01602,CUST00878,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1852,1852,44448,44676.44,2024-11-21,Active
INV01603,CUST00878,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-11-21,Active
INV01604,CUST00878,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,70206,70206,91341.32,2024-11-21,Active
INV01605,CUST00879,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5779,5779,104022,114478.16,2023-10-10,Active
INV01606,CUST00879,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,76675,76675,108271.94,2023-10-10,Active
INV01607,CUST00882,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3674,3674,36740,36087.98,2023-05-06,Active
INV01608,CUST00883,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,10500,10980.37,2024-01-06,Active
INV01609,CUST00883,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,44458,44458,49519.44,2024-01-06,Active
INV01610,CUST00884,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-03-22,Active
INV01611,CUST00884,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,24249,24249,30678.18,2021-03-22,Active
INV01612,CUST00885,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1600000,1901293.7,2022-06-02,Active
INV01613,CUST00885,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3921,3921,121551,122747.93,2022-06-02,Active
INV01614,CUST00885,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-06-02,Active
INV01615,CUST00885,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,130064,130064,232787.41,2022-06-02,Active
INV01616,CUST00886,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,8000,10301.4,2025-06-28,Active
INV01617,CUST00887,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,28666,28666,200662,240515.56,2025-06-15,Active
INV01618,CUST00887,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-06-15,Active
INV01619,CUST00887,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,230500,230500,391078.35,2025-06-15,Active
INV01620,CUST00889,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,1747,1747,33193,42302.59,2023-06-13,Active
INV01621,CUST00889,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,9700,9700,9224.99,2023-06-13,Active
INV01622,CUST00890,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,35871,35871,45136.19,2017-11-25,Active
INV01623,CUST00890,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1172,1172,21096,21870.01,2017-11-25,Active
INV01624,CUST00891,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,22281,22281,445620,554737.71,2020-11-05,Active
INV01625,CUST00891,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,210045,210045,237833.3,2020-11-05,Active
INV01626,CUST00891,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,11094,11094,88752,95044.28,2020-11-05,Active
INV01627,CUST00891,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2020-11-05,Active
INV01628,CUST00891,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,233477,233477,176353.77,2020-11-05,Active
INV01629,CUST00892,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,31885,31885,637700,857702.65,2024-06-23,Active
INV01630,CUST00892,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,379404,379404,451262.18,2024-06-23,Active
INV01631,CUST00892,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-06-23,Active
INV01632,CUST00892,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,75707,75707,75232.05,2024-06-23,Active
INV01633,CUST00894,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,1605,1605,19260,24445.07,2025-02-20,Active
INV01634,CUST00895,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,27879,27879,195153,213124.4,2021-12-07,Active
INV01635,CUST00895,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,125048,125048,142569.89,2021-12-07,Active
INV01636,CUST00895,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-12-07,Active
INV01637,CUST00895,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,176527,176527,194945.34,2021-12-07,Active
INV01638,CUST00896,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,17000,19595.98,2025-10-10,Active
INV01639,CUST00896,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,102769,102769,114254.76,2025-10-10,Active
INV01640,CUST00896,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-10-10,Active
INV01641,CUST00896,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,82484,82484,147986.71,2025-10-10,Active
INV01642,CUST00896,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,184249,184249,197215.79,2025-10-10,Active
INV01643,CUST00897,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,14226,14226,412554,488820.28,2024-09-28,Active
INV01644,CUST00898,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,9000,10903.97,2025-09-23,Active
INV01645,CUST00898,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,35874,35874,41172.57,2025-09-23,Active
INV01646,CUST00899,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,31544,31544,315440,352040.33,2026-06-27,Active
INV01647,CUST00900,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,59629,59629,70921.58,2024-12-25,Active
INV01648,CUST00900,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4060,4060,24360,27147.32,2024-12-25,Active
INV01649,CUST00900,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-12-25,Active
INV01650,CUST00900,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,26679,26679,41444.89,2024-12-25,Active
