account_id,customer_id,account_type,account_product_name,account_number_masked,account_status,opening_date,currency,average_monthly_balance,branch_id
ACC00763,CUST00686,Savings,Savings Max,XXXXXX4271,Active,2026-03-31,INR,228303.07,BR018
ACC00764,CUST00687,Savings,Savings Max,XXXXXX8719,Active,2025-05-11,INR,57887.14,BR058
ACC00765,CUST00688,Savings,Millennia Savings Account,XXXXXX4908,Active,2026-06-21,INR,87454.55,BR026
ACC00766,CUST00689,Current,Business Current Account,XXXXXX3321,Active,2019-08-15,INR,9294.17,BR056
ACC00767,CUST00690,Current,Regular Current Account,XXXXXX5916,Active,2018-08-20,INR,195510.98,BR016
ACC00768,CUST00690,Savings,Millennia Savings Account,XXXXXX9211,Active,2022-05-09,INR,300424.04,BR016
ACC00769,CUST00691,Salary,Salary Account,XXXXXX3053,Active,2024-08-05,INR,74290.44,BR064
ACC00770,CUST00692,Current,Regular Current Account,XXXXXX9418,Active,2026-03-19,INR,412282.97,BR023
ACC00771,CUST00692,Savings,Regular Savings Account,XXXXXX6078,Active,2026-07-03,INR,741117.88,BR023
ACC00772,CUST00693,Savings,Savings Max,XXXXXX7441,Active,2018-09-23,INR,64957.19,BR008
ACC00773,CUST00694,Savings,Regular Savings Account,XXXXXX5521,Active,2026-01-07,INR,98132.75,BR038
ACC00774,CUST00695,Savings,Savings Max,XXXXXX2070,Active,2025-11-23,INR,96204.19,BR054
ACC00775,CUST00696,Savings,Digital Savings Account,XXXXXX4949,Active,2024-07-04,INR,121598.37,BR051
ACC00776,CUST00697,Salary,Salary Account,XXXXXX3969,Active,2026-02-11,INR,141482.65,BR043
ACC00777,CUST00698,Current,Business Current Account,XXXXXX3756,Active,2025-03-31,INR,731160.79,BR021
ACC00778,CUST00698,Savings,Millennia Savings Account,XXXXXX4521,Active,2025-08-07,INR,820701.84,BR021
ACC00779,CUST00699,Savings,Savings Max,XXXXXX5285,Active,2023-05-20,INR,7078.03,BR055
ACC00780,CUST00700,Salary,Premium Salary Account,XXXXXX5367,Active,2025-12-26,INR,944056.09,BR003
ACC00781,CUST00701,Salary,Premium Salary Account,XXXXXX9396,Active,2025-01-31,INR,86230.09,BR017
ACC00782,CUST00702,Salary,Savings Account,XXXXXX7484,Active,2024-01-23,INR,103845.58,BR032
ACC00783,CUST00703,Savings,Millennia Savings Account,XXXXXX8447,Active,2020-01-05,INR,274052.2,BR049
ACC00784,CUST00704,Salary,Savings Account,XXXXXX2248,Active,2024-08-29,INR,118323.87,BR007
ACC00785,CUST00705,Current,Premium Current Account,XXXXXX7743,Active,2023-03-18,INR,122929.15,BR040
ACC00786,CUST00706,Salary,Savings Account,XXXXXX3025,Active,2023-03-06,INR,191076.53,BR054
ACC00787,CUST00707,Current,Business Current Account,XXXXXX6162,Active,2018-09-04,INR,138473.77,BR079
ACC00788,CUST00708,Current,Premium Current Account,XXXXXX3623,Active,2024-01-25,INR,37044.87,BR017
ACC00789,CUST00708,Savings,Savings Max,XXXXXX8046,Active,2024-12-05,INR,370526.94,BR017
ACC00790,CUST00709,Savings,Regular Savings Account,XXXXXX4139,Active,2026-02-16,INR,8411.68,BR076
ACC00791,CUST00710,Salary,Salary Account,XXXXXX8739,Active,2018-11-19,INR,115130.34,BR048
ACC00792,CUST00711,Savings,Millennia Savings Account,XXXXXX4766,Active,2025-06-28,INR,288058.91,BR022
ACC00793,CUST00712,Savings,Digital Savings Account,XXXXXX7500,Active,2025-03-18,INR,137667.74,BR042
ACC00794,CUST00713,Savings,Millennia Savings Account,XXXXXX9034,Active,2026-03-15,INR,92828.08,BR047
ACC00795,CUST00714,Savings,Millennia Savings Account,XXXXXX5894,Active,2017-11-17,INR,150277.02,BR068
ACC00796,CUST00715,Savings,Savings Max,XXXXXX6424,Active,2020-08-16,INR,51811.7,BR029
ACC00797,CUST00715,Current,Business Current Account,XXXXXX2800,Active,2024-05-15,INR,215260.35,BR029
ACC00798,CUST00716,Savings,Digital Savings Account,XXXXXX1018,Active,2023-12-11,INR,30690.35,BR015
ACC00799,CUST00717,Current,Premium Current Account,XXXXXX1284,Active,2025-11-10,INR,810646.86,BR008
ACC00800,CUST00718,Savings,Savings Max,XXXXXX6085,Active,2026-04-21,INR,233043.44,BR003
ACC00801,CUST00718,Current,Regular Current Account,XXXXXX5487,Active,2026-06-03,INR,242246.73,BR003
ACC00802,CUST00719,Savings,Savings Max,XXXXXX7358,Active,2023-03-24,INR,5000,BR029
ACC00803,CUST00720,Current,Regular Current Account,XXXXXX7445,Active,2023-01-05,INR,594142.38,BR002
ACC00804,CUST00720,Savings,Millennia Savings Account,XXXXXX5728,Active,2025-04-11,INR,142326.54,BR002
ACC00805,CUST00721,Savings,Millennia Savings Account,XXXXXX8572,Active,2026-02-14,INR,167355.16,BR046
ACC00806,CUST00722,Salary,Savings Account,XXXXXX5360,Active,2026-02-06,INR,78072.8,BR050
ACC00807,CUST00723,Salary,Salary Account,XXXXXX4700,Active,2022-06-04,INR,100771.01,BR038
ACC00808,CUST00724,Savings,Millennia Savings Account,XXXXXX2548,Active,2025-09-25,INR,38527.56,BR028
ACC00809,CUST00725,Savings,Digital Savings Account,XXXXXX5632,Active,2021-06-11,INR,527391.81,BR070
ACC00810,CUST00726,Savings,Regular Savings Account,XXXXXX8001,Active,2026-06-19,INR,5000,BR057
ACC00811,CUST00727,Savings,Savings Max,XXXXXX7418,Active,2026-02-15,INR,261427.71,BR067
ACC00812,CUST00728,Savings,Millennia Savings Account,XXXXXX7693,Active,2026-04-09,INR,253130.44,BR043
ACC00813,CUST00729,Salary,Savings Account,XXXXXX7888,Active,2022-10-31,INR,127185.54,BR025
ACC00814,CUST00730,Savings,Savings Max,XXXXXX6370,Active,2018-02-12,INR,5000,BR007
ACC00815,CUST00731,Salary,Salary Account,XXXXXX1041,Active,2024-07-04,INR,66734.22,BR013
ACC00816,CUST00732,Savings,Millennia Savings Account,XXXXXX9837,Active,2026-01-11,INR,392620.58,BR057
ACC00817,CUST00732,Current,Premium Current Account,XXXXXX2573,Active,2026-04-25,INR,1075226.92,BR057
ACC00818,CUST00733,Savings,Regular Savings Account,XXXXXX3458,Active,2026-07-13,INR,62436.05,BR013
ACC00819,CUST00734,Savings,Digital Savings Account,XXXXXX4042,Active,2026-06-17,INR,94770.39,BR075
ACC00820,CUST00735,Salary,Premium Salary Account,XXXXXX2946,Active,2026-03-09,INR,195639.28,BR006
ACC00821,CUST00736,Salary,Salary Account,XXXXXX2407,Active,2023-10-29,INR,31532.52,BR025
ACC00822,CUST00737,Salary,Savings Account,XXXXXX5181,Active,2020-02-09,INR,170626.81,BR024
ACC00823,CUST00738,Savings,Savings Max,XXXXXX2075,Active,2025-06-15,INR,27848.38,BR057
ACC00824,CUST00739,Savings,Regular Savings Account,XXXXXX3207,Active,2024-03-23,INR,5000,BR023
ACC00825,CUST00740,Savings,Regular Savings Account,XXXXXX2939,Active,2015-04-09,INR,68304.38,BR022
ACC00826,CUST00741,Current,Premium Current Account,XXXXXX1224,Active,2023-12-09,INR,58105.79,BR007
ACC00827,CUST00741,Savings,Digital Savings Account,XXXXXX9480,Active,2026-08-16,INR,646562.83,BR007
ACC00828,CUST00742,Savings,Millennia Savings Account,XXXXXX8895,Active,2026-01-29,INR,27653.53,BR023
ACC00829,CUST00743,Current,Premium Current Account,XXXXXX1303,Active,2019-12-11,INR,63866.24,BR002
ACC00830,CUST00744,Savings,Regular Savings Account,XXXXXX1478,Active,2023-09-20,INR,44593.68,BR008
ACC00831,CUST00745,Savings,Regular Savings Account,XXXXXX3856,Active,2022-12-20,INR,111784.77,BR068
ACC00832,CUST00746,Savings,Millennia Savings Account,XXXXXX1161,Active,2019-02-23,INR,32805.1,BR051
ACC00833,CUST00747,Salary,Premium Salary Account,XXXXXX5970,Active,2025-09-24,INR,45738.6,BR078
ACC00834,CUST00748,Salary,Salary Account,XXXXXX2767,Active,2026-01-31,INR,41253.28,BR069
ACC00835,CUST00749,Current,Regular Current Account,XXXXXX4645,Active,2017-09-22,INR,98263.15,BR032
ACC00836,CUST00750,Salary,Premium Salary Account,XXXXXX6579,Active,2022-10-10,INR,400833.02,BR043
ACC00837,CUST00750,Savings,Digital Savings Account,XXXXXX2726,Active,2024-05-29,INR,330162.47,BR043
ACC00838,CUST00751,Salary,Savings Account,XXXXXX1494,Active,2021-12-11,INR,85271.74,BR080
ACC00839,CUST00751,Savings,Digital Savings Account,XXXXXX6943,Active,2023-05-31,INR,277558.25,BR080
ACC00840,CUST00752,Current,Premium Current Account,XXXXXX1550,Active,2026-07-13,INR,238212.96,BR037
ACC00841,CUST00753,Savings,Savings Max,XXXXXX4350,Active,2026-07-04,INR,5000,BR046
ACC00842,CUST00754,Savings,Millennia Savings Account,XXXXXX7327,Active,2020-02-04,INR,146801.5,BR015
ACC00843,CUST00755,Salary,Salary Account,XXXXXX7069,Active,2023-07-26,INR,51455.92,BR057
ACC00844,CUST00756,Current,Business Current Account,XXXXXX2148,Active,2025-11-13,INR,15877.24,BR028
ACC00845,CUST00757,Current,Regular Current Account,XXXXXX9542,Active,2023-03-18,INR,60215.73,BR046
ACC00846,CUST00758,Salary,Savings Account,XXXXXX4201,Active,2024-10-01,INR,111595.42,BR061
ACC00847,CUST00759,Savings,Digital Savings Account,XXXXXX7892,Active,2026-05-15,INR,531633.79,BR024
ACC00848,CUST00760,Salary,Premium Salary Account,XXXXXX2306,Active,2025-07-11,INR,161379.94,BR078
ACC00849,CUST00761,Salary,Savings Account,XXXXXX9766,Active,2025-12-24,INR,942169.39,BR062
ACC00850,CUST00762,Salary,Salary Account,XXXXXX2016,Active,2019-06-16,INR,83097.04,BR066
ACC00851,CUST00763,Savings,Regular Savings Account,XXXXXX6892,Active,2025-12-09,INR,390409.4,BR003
ACC00852,CUST00763,Current,Premium Current Account,XXXXXX8288,Active,2026-01-11,INR,530258.72,BR003
ACC00853,CUST00764,Savings,Regular Savings Account,XXXXXX8330,Active,2024-03-12,INR,189523.35,BR010
ACC00854,CUST00764,Current,Regular Current Account,XXXXXX9694,Active,2025-09-13,INR,566148.01,BR010
ACC00855,CUST00765,Savings,Regular Savings Account,XXXXXX4081,Active,2020-01-29,INR,118470.68,BR074
ACC00856,CUST00766,Current,Premium Current Account,XXXXXX7338,Active,2025-07-21,INR,41710.79,BR016
ACC00857,CUST00767,Savings,Millennia Savings Account,XXXXXX1376,Active,2022-02-12,INR,306525.27,BR039
ACC00858,CUST00768,Salary,Premium Salary Account,XXXXXX8791,Active,2021-02-09,INR,94810.54,BR024
ACC00859,CUST00769,Current,Regular Current Account,XXXXXX2593,Active,2022-02-21,INR,553728.81,BR072
ACC00860,CUST00770,Salary,Salary Account,XXXXXX5191,Active,2024-04-05,INR,17420.84,BR034
ACC00861,CUST00771,Savings,Regular Savings Account,XXXXXX9829,Active,2021-01-07,INR,168601.66,BR013
ACC00862,CUST00771,Current,Business Current Account,XXXXXX2494,Active,2021-03-17,INR,431498.17,BR013
ACC00863,CUST00772,Savings,Regular Savings Account,XXXXXX2156,Active,2026-05-27,INR,163891.29,BR006
ACC00864,CUST00773,Savings,Digital Savings Account,XXXXXX7974,Active,2018-08-29,INR,329810.94,BR061
ACC00865,CUST00774,Savings,Regular Savings Account,XXXXXX5707,Active,2020-03-28,INR,165872.41,BR032
ACC00866,CUST00774,Current,Premium Current Account,XXXXXX6875,Active,2022-05-18,INR,976061.1,BR032
ACC00867,CUST00775,Salary,Salary Account,XXXXXX9229,Active,2026-03-23,INR,70183.89,BR019
ACC00868,CUST00776,Savings,Savings Max,XXXXXX8297,Active,2019-11-24,INR,170787.55,BR024
ACC00869,CUST00777,Salary,Savings Account,XXXXXX7173,Active,2022-05-06,INR,153477.29,BR059
ACC00870,CUST00778,Current,Business Current Account,XXXXXX2812,Active,2021-02-22,INR,305983.33,BR017
ACC00871,CUST00778,Savings,Millennia Savings Account,XXXXXX8338,Active,2022-06-25,INR,196543.36,BR017
ACC00872,CUST00779,Savings,Millennia Savings Account,XXXXXX2909,Active,2025-12-07,INR,28398.68,BR061
ACC00873,CUST00780,Salary,Salary Account,XXXXXX1000,Active,2025-12-09,INR,34804.32,BR050
ACC00874,CUST00781,Current,Premium Current Account,XXXXXX6929,Active,2025-10-21,INR,82987.71,BR079
ACC00875,CUST00782,Current,Business Current Account,XXXXXX4115,Active,2022-12-21,INR,5000,BR050
ACC00876,CUST00783,Savings,Digital Savings Account,XXXXXX6373,Active,2025-09-15,INR,107074.28,BR039
ACC00877,CUST00784,Current,Premium Current Account,XXXXXX3762,Active,2026-06-30,INR,69442.07,BR055
ACC00878,CUST00785,Savings,Digital Savings Account,XXXXXX4773,Active,2021-11-10,INR,321246.74,BR015
ACC00879,CUST00786,Savings,Regular Savings Account,XXXXXX1668,Active,2026-07-07,INR,412650.39,BR034
ACC00880,CUST00786,Current,Business Current Account,XXXXXX8394,Active,2026-07-22,INR,190521.44,BR034
ACC00881,CUST00787,Salary,Salary Account,XXXXXX8176,Active,2023-01-22,INR,158836.29,BR038
ACC00882,CUST00788,Salary,Premium Salary Account,XXXXXX1048,Active,2025-11-02,INR,273489.86,BR023
ACC00883,CUST00789,Salary,Salary Account,XXXXXX2022,Active,2024-11-18,INR,30529.94,BR056
ACC00884,CUST00790,Salary,Premium Salary Account,XXXXXX8148,Active,2026-06-02,INR,76992.4,BR076
ACC00885,CUST00791,Salary,Premium Salary Account,XXXXXX8050,Active,2016-04-24,INR,213168.16,BR025
ACC00886,CUST00792,Current,Premium Current Account,XXXXXX2315,Active,2020-05-23,INR,20901.11,BR056
ACC00887,CUST00793,Savings,Regular Savings Account,XXXXXX3620,Active,2024-05-21,INR,93721.06,BR023
ACC00888,CUST00794,Savings,Digital Savings Account,XXXXXX1101,Active,2025-07-30,INR,62038.89,BR009
ACC00889,CUST00795,Salary,Salary Account,XXXXXX4320,Active,2019-07-05,INR,71678.19,BR065
ACC00890,CUST00796,Current,Regular Current Account,XXXXXX2254,Active,2023-06-17,INR,299251.83,BR042
ACC00891,CUST00796,Savings,Regular Savings Account,XXXXXX9999,Active,2024-09-01,INR,407313.2,BR042
ACC00892,CUST00797,Savings,Regular Savings Account,XXXXXX9109,Active,2025-11-03,INR,422065.98,BR051
ACC00893,CUST00798,Salary,Premium Salary Account,XXXXXX7189,Active,2026-03-12,INR,193911.76,BR075
ACC00894,CUST00799,Savings,Regular Savings Account,XXXXXX9310,Active,2025-10-27,INR,13090.44,BR008
ACC00895,CUST00800,Salary,Premium Salary Account,XXXXXX9299,Active,2025-06-09,INR,14112.72,BR054
ACC00896,CUST00801,Savings,Millennia Savings Account,XXXXXX1757,Active,2021-12-02,INR,32029.89,BR057
ACC00897,CUST00802,Savings,Millennia Savings Account,XXXXXX4226,Active,2024-07-10,INR,131406.96,BR038
ACC00898,CUST00803,Savings,Millennia Savings Account,XXXXXX1331,Active,2024-04-06,INR,341032.85,BR055
ACC00899,CUST00804,Salary,Savings Account,XXXXXX9084,Active,2025-06-24,INR,135126.81,BR030
ACC00900,CUST00805,Savings,Digital Savings Account,XXXXXX1188,Active,2026-04-08,INR,119407.19,BR064
ACC00901,CUST00806,Savings,Millennia Savings Account,XXXXXX6204,Active,2018-06-12,INR,116734.54,BR068
ACC00902,CUST00807,Salary,Savings Account,XXXXXX1029,Active,2021-02-09,INR,64657.54,BR074
ACC00903,CUST00808,Savings,Regular Savings Account,XXXXXX2382,Active,2018-01-10,INR,810873.16,BR072
ACC00904,CUST00809,Savings,Regular Savings Account,XXXXXX6700,Active,2021-08-04,INR,297764.42,BR014
ACC00905,CUST00810,Current,Regular Current Account,XXXXXX6646,Active,2026-06-10,INR,5000,BR044
ACC00906,CUST00811,Salary,Salary Account,XXXXXX2064,Active,2026-04-26,INR,224471.73,BR066
ACC00907,CUST00812,Salary,Premium Salary Account,XXXXXX6973,Active,2023-10-23,INR,53453.31,BR010
ACC00908,CUST00813,Salary,Premium Salary Account,XXXXXX5815,Active,2026-06-18,INR,303212.78,BR065
ACC00909,CUST00814,Current,Business Current Account,XXXXXX7979,Active,2025-07-30,INR,558513.2,BR041
ACC00910,CUST00815,Savings,Digital Savings Account,XXXXXX1223,Active,2025-11-06,INR,160272.57,BR031
ACC00911,CUST00816,Savings,Regular Savings Account,XXXXXX6939,Active,2025-07-06,INR,99249.09,BR028
ACC00912,CUST00817,Salary,Premium Salary Account,XXXXXX7861,Active,2024-06-27,INR,254201.28,BR056
ACC00913,CUST00818,Salary,Savings Account,XXXXXX2431,Active,2020-01-11,INR,315934.15,BR024
ACC00914,CUST00819,Salary,Premium Salary Account,XXXXXX1210,Active,2018-11-12,INR,63365.22,BR039
ACC00915,CUST00820,Current,Business Current Account,XXXXXX9870,Active,2021-02-12,INR,264174.26,BR076
ACC00916,CUST00821,Salary,Premium Salary Account,XXXXXX4295,Active,2022-04-01,INR,63100.06,BR043
ACC00917,CUST00822,Savings,Digital Savings Account,XXXXXX9074,Active,2026-01-29,INR,54416.15,BR067
ACC00918,CUST00823,Current,Premium Current Account,XXXXXX1718,Active,2023-05-17,INR,515855.35,BR054
ACC00919,CUST00824,Current,Business Current Account,XXXXXX5628,Active,2024-06-13,INR,96039.12,BR064
ACC00920,CUST00825,Salary,Salary Account,XXXXXX7972,Active,2021-07-05,INR,635920.72,BR050
ACC00921,CUST00826,Savings,Millennia Savings Account,XXXXXX8275,Active,2023-08-11,INR,66706.05,BR049
ACC00922,CUST00827,Current,Business Current Account,XXXXXX6521,Active,2024-11-05,INR,232144.61,BR061
ACC00923,CUST00828,Salary,Premium Salary Account,XXXXXX3111,Active,2024-10-28,INR,599188.97,BR050
ACC00924,CUST00829,Savings,Millennia Savings Account,XXXXXX4478,Active,2019-05-29,INR,64933.42,BR017
ACC00925,CUST00830,Salary,Salary Account,XXXXXX3837,Active,2024-04-12,INR,107666.18,BR013
ACC00926,CUST00831,Current,Regular Current Account,XXXXXX3065,Active,2025-09-21,INR,39833.15,BR012
ACC00927,CUST00832,Current,Regular Current Account,XXXXXX6981,Active,2024-12-17,INR,947483.99,BR072
ACC00928,CUST00833,Current,Business Current Account,XXXXXX1156,Active,2024-04-03,INR,167171.81,BR036
ACC00929,CUST00834,Salary,Salary Account,XXXXXX5506,Active,2021-01-30,INR,98644.32,BR043
ACC00930,CUST00835,Savings,Savings Max,XXXXXX9054,Active,2026-06-15,INR,34791.31,BR012
ACC00931,CUST00836,Current,Regular Current Account,XXXXXX1206,Active,2023-01-11,INR,705102.89,BR062
ACC00932,CUST00837,Current,Premium Current Account,XXXXXX8131,Active,2026-04-22,INR,17168.97,BR065
ACC00933,CUST00838,Savings,Digital Savings Account,XXXXXX2574,Active,2020-06-04,INR,91143.53,BR019
ACC00934,CUST00839,Savings,Millennia Savings Account,XXXXXX4168,Active,2023-05-15,INR,59699.92,BR018
ACC00935,CUST00840,Salary,Savings Account,XXXXXX1074,Active,2024-05-25,INR,49626.78,BR045
ACC00936,CUST00841,Salary,Savings Account,XXXXXX7805,Active,2017-10-24,INR,149429.01,BR055
ACC00937,CUST00842,Current,Regular Current Account,XXXXXX9252,Active,2024-06-15,INR,611385.59,BR039
ACC00938,CUST00843,Salary,Savings Account,XXXXXX4761,Active,2021-02-21,INR,104294.3,BR059
ACC00939,CUST00844,Savings,Digital Savings Account,XXXXXX8640,Active,2026-01-10,INR,37984.21,BR061
ACC00940,CUST00845,Savings,Millennia Savings Account,XXXXXX9739,Active,2019-05-18,INR,33376.85,BR020
ACC00941,CUST00846,Current,Regular Current Account,XXXXXX5454,Active,2026-01-18,INR,225712.41,BR019
ACC00942,CUST00847,Savings,Digital Savings Account,XXXXXX4344,Active,2024-11-24,INR,85768.78,BR024
ACC00943,CUST00847,Current,Business Current Account,XXXXXX5812,Active,2025-08-28,INR,965397.84,BR024
ACC00944,CUST00848,Current,Premium Current Account,XXXXXX7714,Active,2024-01-17,INR,111296.92,BR026
ACC00945,CUST00849,Salary,Premium Salary Account,XXXXXX4189,Active,2023-11-17,INR,5000,BR014
ACC00946,CUST00850,Salary,Savings Account,XXXXXX9764,Active,2026-05-20,INR,45661.65,BR016
ACC00947,CUST00851,Salary,Savings Account,XXXXXX5905,Active,2026-03-27,INR,93322.28,BR050
ACC00948,CUST00852,Salary,Premium Salary Account,XXXXXX8129,Active,2026-02-11,INR,53870.78,BR033
ACC00949,CUST00853,Savings,Digital Savings Account,XXXXXX8765,Active,2020-11-21,INR,5000,BR047
ACC00950,CUST00854,Savings,Digital Savings Account,XXXXXX7839,Active,2023-03-11,INR,14697.16,BR074
ACC00951,CUST00855,Savings,Regular Savings Account,XXXXXX6688,Active,2026-03-31,INR,78673.64,BR038
ACC00952,CUST00856,Salary,Salary Account,XXXXXX7298,Active,2025-07-16,INR,36051.74,BR015
ACC00953,CUST00857,Savings,Millennia Savings Account,XXXXXX9173,Active,2024-04-13,INR,170524.25,BR020
ACC00954,CUST00858,Salary,Savings Account,XXXXXX8590,Active,2022-03-02,INR,69115.52,BR008
ACC00955,CUST00859,Savings,Savings Max,XXXXXX7093,Active,2025-07-08,INR,122752.9,BR058
ACC00956,CUST00860,Salary,Salary Account,XXXXXX9609,Active,2018-01-21,INR,46327.67,BR056
ACC00957,CUST00861,Savings,Millennia Savings Account,XXXXXX5130,Active,2020-04-07,INR,351077.91,BR074
ACC00958,CUST00862,Savings,Savings Max,XXXXXX1544,Active,2024-05-02,INR,25074.17,BR031
ACC00959,CUST00863,Savings,Savings Max,XXXXXX5235,Active,2018-10-26,INR,19247.74,BR008
ACC00960,CUST00864,Current,Premium Current Account,XXXXXX5693,Active,2019-06-17,INR,134025.67,BR013
ACC00961,CUST00865,Savings,Savings Max,XXXXXX6516,Active,2025-07-22,INR,94195.35,BR075
ACC00962,CUST00866,Savings,Regular Savings Account,XXXXXX5280,Active,2024-10-26,INR,187079.75,BR034
ACC00963,CUST00867,Salary,Salary Account,XXXXXX3622,Active,2019-01-27,INR,228003.57,BR056
ACC00964,CUST00868,Salary,Salary Account,XXXXXX1802,Active,2022-02-10,INR,120831.51,BR053
ACC00965,CUST00869,Savings,Millennia Savings Account,XXXXXX2059,Active,2025-03-30,INR,5000,BR032
ACC00966,CUST00870,Savings,Regular Savings Account,XXXXXX6307,Active,2018-05-11,INR,127677.06,BR072
ACC00967,CUST00871,Current,Regular Current Account,XXXXXX1715,Active,2023-10-19,INR,74438.19,BR075
ACC00968,CUST00872,Current,Premium Current Account,XXXXXX8640,Active,2017-01-25,INR,54747.4,BR058
ACC00969,CUST00873,Salary,Salary Account,XXXXXX7431,Active,2021-01-11,INR,35287.35,BR055
ACC00970,CUST00874,Salary,Premium Salary Account,XXXXXX3305,Active,2026-06-09,INR,78309.88,BR018
ACC00971,CUST00875,Salary,Salary Account,XXXXXX3759,Active,2024-08-10,INR,111626.74,BR070
ACC00972,CUST00876,Salary,Salary Account,XXXXXX6078,Active,2026-04-06,INR,115098.12,BR070
ACC00973,CUST00877,Salary,Savings Account,XXXXXX1915,Active,2024-09-18,INR,405277.55,BR075
ACC00974,CUST00878,Salary,Savings Account,XXXXXX4956,Active,2019-02-20,INR,188881.1,BR076
ACC00975,CUST00878,Savings,Regular Savings Account,XXXXXX5834,Active,2022-03-20,INR,329460.19,BR076
ACC00976,CUST00879,Savings,Savings Max,XXXXXX9565,Active,2025-09-27,INR,133689.46,BR007
ACC00977,CUST00880,Current,Premium Current Account,XXXXXX8461,Active,2023-05-04,INR,41323.97,BR001
ACC00978,CUST00881,Savings,Millennia Savings Account,XXXXXX3992,Active,2025-03-09,INR,101808.63,BR023
ACC00979,CUST00882,Savings,Regular Savings Account,XXXXXX5621,Active,2022-12-22,INR,41382.94,BR015
ACC00980,CUST00882,Current,Business Current Account,XXXXXX2723,Active,2024-09-22,INR,284631.42,BR015
ACC00981,CUST00883,Salary,Salary Account,XXXXXX8566,Active,2026-06-03,INR,12624.52,BR012
ACC00982,CUST00884,Savings,Digital Savings Account,XXXXXX2964,Active,2021-07-01,INR,208279.4,BR022
ACC00983,CUST00884,Current,Premium Current Account,XXXXXX2809,Active,2026-05-24,INR,259116.26,BR022
ACC00984,CUST00885,Savings,Regular Savings Account,XXXXXX3656,Active,2024-04-08,INR,678359.65,BR035
ACC00985,CUST00886,Savings,Digital Savings Account,XXXXXX8293,Active,2025-11-16,INR,15650.1,BR034
ACC00986,CUST00887,Salary,Savings Account,XXXXXX7680,Active,2025-05-13,INR,112435.83,BR012
ACC00987,CUST00888,Salary,Premium Salary Account,XXXXXX3569,Active,2024-02-06,INR,61937.59,BR035
ACC00988,CUST00889,Savings,Millennia Savings Account,XXXXXX7289,Active,2021-04-20,INR,64339.37,BR065
ACC00989,CUST00890,Savings,Digital Savings Account,XXXXXX4028,Active,2019-08-23,INR,18614.65,BR039
ACC00990,CUST00891,Savings,Millennia Savings Account,XXXXXX6178,Active,2022-07-26,INR,754751.05,BR025
ACC00991,CUST00892,Salary,Salary Account,XXXXXX5555,Active,2023-08-04,INR,154965.18,BR076
ACC00992,CUST00893,Savings,Savings Max,XXXXXX6367,Active,2019-10-29,INR,7033.13,BR078
ACC00993,CUST00894,Current,Business Current Account,XXXXXX7947,Active,2025-02-08,INR,34446.31,BR029
ACC00994,CUST00895,Savings,Millennia Savings Account,XXXXXX8074,Active,2025-04-15,INR,205067.69,BR007
ACC00995,CUST00896,Salary,Premium Salary Account,XXXXXX6674,Active,2024-06-11,INR,648551.7,BR060
ACC00996,CUST00897,Salary,Salary Account,XXXXXX1474,Active,2025-08-28,INR,148974.93,BR054
ACC00997,CUST00898,Salary,Premium Salary Account,XXXXXX6591,Active,2026-01-15,INR,210198.31,BR012
ACC00998,CUST00899,Salary,Premium Salary Account,XXXXXX1422,Active,2020-03-04,INR,217874.02,BR046
ACC00999,CUST00900,Savings,Millennia Savings Account,XXXXXX7076,Active,2024-05-20,INR,173528.75,BR052
ACC01000,CUST00901,Salary,Premium Salary Account,XXXXXX2729,Active,2021-07-29,INR,95152.51,BR022
ACC01001,CUST00902,Savings,Digital Savings Account,XXXXXX1989,Active,2026-04-21,INR,16472.46,BR052
ACC01002,CUST00903,Savings,Savings Max,XXXXXX4264,Active,2018-08-19,INR,181412.78,BR020
ACC01003,CUST00904,Savings,Savings Max,XXXXXX2343,Active,2025-10-15,INR,377703.3,BR067
ACC01004,CUST00905,Savings,Digital Savings Account,XXXXXX1607,Active,2024-10-03,INR,109393.47,BR073
ACC01005,CUST00906,Current,Regular Current Account,XXXXXX9568,Active,2025-07-24,INR,236443.5,BR001
ACC01006,CUST00907,Salary,Premium Salary Account,XXXXXX1641,Active,2025-11-09,INR,177887.6,BR041
ACC01007,CUST00908,Savings,Regular Savings Account,XXXXXX3722,Active,2022-07-15,INR,89922.51,BR062
ACC01008,CUST00909,Savings,Millennia Savings Account,XXXXXX4259,Active,2025-08-18,INR,21301.2,BR061
ACC01009,CUST00910,Savings,Millennia Savings Account,XXXXXX4808,Active,2026-04-05,INR,41882.91,BR001
ACC01010,CUST00910,Current,Regular Current Account,XXXXXX5513,Active,2026-05-16,INR,283807.8,BR001
ACC01011,CUST00911,Current,Premium Current Account,XXXXXX5164,Active,2026-07-11,INR,27881.56,BR041
ACC01012,CUST00912,Current,Premium Current Account,XXXXXX1035,Active,2021-01-11,INR,106677.21,BR003
ACC01013,CUST00913,Savings,Millennia Savings Account,XXXXXX9008,Active,2024-07-13,INR,47544.52,BR003
ACC01014,CUST00914,Salary,Salary Account,XXXXXX7385,Active,2022-11-18,INR,319913.07,BR019
ACC01015,CUST00915,Savings,Digital Savings Account,XXXXXX2495,Active,2023-04-26,INR,351128.6,BR061
ACC01016,CUST00916,Savings,Millennia Savings Account,XXXXXX2750,Active,2026-02-14,INR,155622.02,BR063
ACC01017,CUST00917,Current,Premium Current Account,XXXXXX4833,Active,2024-02-02,INR,376030.43,BR007
